Order ID,Order Date,Region,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-00754,2022-07-05 16:41:18.039019512,South,Corporate,Furniture,Furnishings,149.77,1,0.15,127.35
ORD-00755,2022-07-06 10:13:01.590795400,Central,Consumer,Office Supplies,Paper,1181.64,12,0.0,144.05
ORD-00756,2022-07-07 03:44:45.142571288,West,Home Office,Technology,Accessories,40.8,4,0.2,81.26
ORD-00757,2022-07-07 21:16:28.694347176,East,Consumer,Furniture,Tables,192.29,5,0.15,135.5
ORD-00758,2022-07-08 14:48:12.246123064,West,Corporate,Office Supplies,Envelopes,119.56,13,0.3,44.13
ORD-00759,2022-07-09 08:19:55.797898952,Central,Corporate,Office Supplies,Binders,281.15,13,0.0,39.71
ORD-00760,2022-07-10 01:51:39.349674840,Central,Home Office,Technology,Phones,1502.97,9,0.0,4.11
ORD-00761,2022-07-10 19:23:22.901450728,West,Consumer,Technology,Copiers,71.79,11,0.1,92.45
ORD-00762,2022-07-11 12:55:06.453226616,East,Corporate,Technology,Accessories,35.27,7,0.2,150.03
ORD-00763,2022-07-12 06:26:50.005002504,West,Corporate,Furniture,Tables,56.19,7,0.2,120.84
ORD-00764,2022-07-12 23:58:33.556778392,East,Corporate,Technology,Copiers,112.24,8,0.3,-71.8
ORD-00765,2022-07-13 17:30:17.108554280,West,Home Office,Office Supplies,Paper,160.3,5,0.15,-66.45
ORD-00766,2022-07-14 11:02:00.660330168,Central,Corporate,Office Supplies,Art,170.28,5,0.0,160.36
ORD-00767,2022-07-15 04:33:44.212106056,South,Corporate,Technology,Computers,1291.03,1,0.3,67.66
ORD-00768,2022-07-15 22:05:27.763881944,South,Consumer,Technology,Computers,1042.95,9,0.1,71.56
ORD-00769,2022-07-16 15:37:11.315657832,East,Consumer,Office Supplies,Envelopes,708.77,6,0.2,69.31
ORD-00770,2022-07-17 09:08:54.867433720,East,Corporate,Furniture,Bookcases,3033.06,9,0.0,225.16
ORD-00771,2022-07-18 02:40:38.419209608,East,Corporate,Technology,Accessories,398.98,3,0.2,5.37
ORD-00772,2022-07-18 20:12:21.970985496,Central,Consumer,Technology,Accessories,561.17,5,0.3,161.66
ORD-00773,2022-07-19 13:44:05.522761384,West,Home Office,Office Supplies,Art,389.84,2,0.0,73.36
ORD-00774,2022-07-20 07:15:49.074537272,Central,Home Office,Technology,Phones,320.25,10,0.0,-110.05
ORD-00775,2022-07-21 00:47:32.626313160,South,Home Office,Furniture,Bookcases,238.24,5,0.0,-32.49
ORD-00776,2022-07-21 18:19:16.178089048,East,Home Office,Office Supplies,Binders,92.18,13,0.2,-10.7
ORD-00777,2022-07-22 11:50:59.729864936,West,Home Office,Technology,Computers,33.24,13,0.2,159.31
ORD-00778,2022-07-23 05:22:43.281640824,South,Home Office,Office Supplies,Paper,126.88,13,0.1,172.73
ORD-00779,2022-07-23 22:54:26.833416712,South,Home Office,Technology,Computers,292.64,8,0.2,85.39
ORD-00780,2022-07-24 16:26:10.385192600,South,Home Office,Technology,Computers,161.86,11,0.0,-2.28
ORD-00781,2022-07-25 09:57:53.936968488,Central,Consumer,Technology,Accessories,41.33,2,0.2,-41.1
ORD-00782,2022-07-26 03:29:37.488744376,East,Home Office,Furniture,Tables,121.62,8,0.15,163.76
ORD-00783,2022-07-26 21:01:21.040520264,South,Home Office,Furniture,Chairs,114.25,4,0.3,-78.46
ORD-00784,2022-07-27 14:33:04.592296152,East,Home Office,Office Supplies,Art,137.71,10,0.0,39.61
ORD-00785,2022-07-28 08:04:48.144072040,Central,Corporate,Technology,Copiers,267.49,10,0.1,286.45
ORD-00786,2022-07-29 01:36:31.695847928,South,Consumer,Technology,Accessories,346.37,1,0.15,-1.98
ORD-00787,2022-07-29 19:08:15.247623816,Central,Consumer,Furniture,Chairs,81.45,13,0.15,-77.17
ORD-00788,2022-07-30 12:39:58.799399704,Central,Consumer,Technology,Accessories,481.71,5,0.3,-126.55
ORD-00789,2022-07-31 06:11:42.351175592,East,Home Office,Furniture,Bookcases,577.07,13,0.0,290.4
ORD-00790,2022-07-31 23:43:25.902951480,South,Home Office,Technology,Phones,217.97,1,0.0,84.86
ORD-00791,2022-08-01 17:15:09.454727368,Central,Corporate,Office Supplies,Art,329.54,7,0.3,-36.91
ORD-00792,2022-08-02 10:46:53.006503256,South,Consumer,Technology,Phones,483.51,8,0.15,31.09
ORD-00793,2022-08-03 04:18:36.558279144,East,Home Office,Technology,Phones,39.76,3,0.1,-16.3
ORD-00794,2022-08-03 21:50:20.110055032,Central,Consumer,Furniture,Furnishings,526.2,3,0.3,-136.36
ORD-00795,2022-08-04 15:22:03.661830920,East,Corporate,Technology,Computers,57.51,7,0.0,128.81
ORD-00796,2022-08-05 08:53:47.213606808,South,Corporate,Technology,Computers,64.64,4,0.15,53.38
ORD-00797,2022-08-06 02:25:30.765382696,South,Corporate,Furniture,Bookcases,187.83,3,0.3,120.5
ORD-00798,2022-08-06 19:57:14.317158584,East,Consumer,Office Supplies,Art,11.33,8,0.0,50.66
ORD-00799,2022-08-07 13:28:57.868934472,West,Home Office,Office Supplies,Envelopes,183.23,3,0.0,63.12
ORD-00800,2022-08-08 07:00:41.420710360,Central,Home Office,Furniture,Furnishings,482.09,13,0.0,-173.48
ORD-00801,2022-08-09 00:32:24.972486248,South,Corporate,Furniture,Furnishings,20.59,7,0.0,140.78
ORD-00802,2022-08-09 18:04:08.524262136,South,Home Office,Furniture,Chairs,548.29,2,0.0,-58.83
ORD-00803,2022-08-10 11:35:52.076038024,Central,Corporate,Furniture,Furnishings,64.16,11,0.3,-33.21
ORD-00804,2022-08-11 05:07:35.627813912,East,Consumer,Furniture,Furnishings,190.23,11,0.0,-2.79
ORD-00805,2022-08-11 22:39:19.179589792,East,Corporate,Office Supplies,Art,76.38,1,0.3,-155.87
ORD-00806,2022-08-12 16:11:02.731365680,East,Consumer,Office Supplies,Envelopes,295.16,12,0.3,-8.26
ORD-00807,2022-08-13 09:42:46.283141568,West,Corporate,Furniture,Chairs,507.72,6,0.3,-15.22
ORD-00808,2022-08-14 03:14:29.834917456,West,Home Office,Technology,Phones,322.6,8,0.15,12.22
ORD-00809,2022-08-14 20:46:13.386693344,South,Home Office,Furniture,Bookcases,147.71,1,0.2,-120.12
ORD-00810,2022-08-15 14:17:56.938469232,East,Corporate,Technology,Copiers,83.85,13,0.0,142.77
ORD-00811,2022-08-16 07:49:40.490245120,Central,Home Office,Furniture,Furnishings,136.57,10,0.15,89.81
ORD-00812,2022-08-17 01:21:24.042021008,South,Home Office,Furniture,Chairs,326.09,12,0.0,-36.4
ORD-00813,2022-08-17 18:53:07.593796896,Central,Home Office,Office Supplies,Envelopes,339.79,9,0.0,-8.15
ORD-00814,2022-08-18 12:24:51.145572784,South,Consumer,Technology,Copiers,287.43,3,0.0,133.81
ORD-00815,2022-08-19 05:56:34.697348672,West,Home Office,Technology,Copiers,31.85,3,0.0,24.25
ORD-00816,2022-08-19 23:28:18.249124560,South,Consumer,Office Supplies,Binders,144.37,4,0.2,-74.05
ORD-00817,2022-08-20 17:00:01.800900448,West,Corporate,Office Supplies,Art,69.4,11,0.3,41.64
ORD-00818,2022-08-21 10:31:45.352676336,South,Home Office,Office Supplies,Binders,329.61,1,0.1,-58.78
ORD-00819,2022-08-22 04:03:28.904452224,East,Home Office,Office Supplies,Art,59.27,9,0.0,-20.79
ORD-00820,2022-08-22 21:35:12.456228112,Central,Home Office,Technology,Phones,255.31,11,0.2,44.94
ORD-00821,2022-08-23 15:06:56.008004000,East,Corporate,Technology,Copiers,105.78,3,0.2,155.52
ORD-00822,2022-08-24 08:38:39.559779888,South,Consumer,Furniture,Bookcases,15.57,13,0.1,252.33
ORD-00823,2022-08-25 02:10:23.111555776,South,Consumer,Furniture,Tables,453.57,10,0.0,186.26
ORD-00824,2022-08-25 19:42:06.663331664,South,Home Office,Office Supplies,Envelopes,143.98,4,0.3,42.81
ORD-00825,2022-08-26 13:13:50.215107552,West,Corporate,Office Supplies,Paper,686.2,1,0.1,275.73
ORD-00826,2022-08-27 06:45:33.766883440,Central,Corporate,Office Supplies,Art,20.12,4,0.1,105.83
ORD-00827,2022-08-28 00:17:17.318659328,Central,Corporate,Furniture,Bookcases,104.6,13,0.2,-47.97
ORD-00828,2022-08-28 17:49:00.870435216,South,Corporate,Furniture,Bookcases,114.47,1,0.0,59.45
ORD-00829,2022-08-29 11:20:44.422211104,South,Corporate,Furniture,Furnishings,205.25,5,0.0,-15.69
ORD-00830,2022-08-30 04:52:27.973986992,West,Consumer,Furniture,Tables,30.26,5,0.3,-74.79
ORD-00831,2022-08-30 22:24:11.525762880,East,Consumer,Furniture,Tables,285.1,11,0.1,-67.42
ORD-00832,2022-08-31 15:55:55.077538768,East,Consumer,Furniture,Bookcases,1471.44,7,0.3,35.28
ORD-00833,2022-09-01 09:27:38.629314656,Central,Home Office,Furniture,Chairs,262.29,8,0.1,125.42
ORD-00834,2022-09-02 02:59:22.181090544,West,Corporate,Office Supplies,Paper,165.91,4,0.0,156.82
ORD-00835,2022-09-02 20:31:05.732866432,South,Home Office,Office Supplies,Binders,28.42,7,0.3,-74.47
ORD-00836,2022-09-03 14:02:49.284642320,Central,Corporate,Office Supplies,Paper,58.61,4,0.0,19.67
ORD-00837,2022-09-04 07:34:32.836418208,West,Consumer,Office Supplies,Binders,138.79,3,0.2,98.66
ORD-00838,2022-09-05 01:06:16.388194096,East,Home Office,Furniture,Bookcases,78.59,6,0.0,65.19
ORD-00839,2022-09-05 18:37:59.939969984,West,Consumer,Technology,Computers,508.52,4,0.3,119.45
ORD-00840,2022-09-06 12:09:43.491745872,East,Corporate,Furniture,Tables,281.59,3,0.15,6.53
ORD-00841,2022-09-07 05:41:27.043521760,West,Corporate,Technology,Accessories,3755.04,9,0.3,177.29
ORD-00842,2022-09-07 23:13:10.595297648,Central,Corporate,Office Supplies,Paper,45.74,5,0.1,49.58
ORD-00843,2022-09-08 16:44:54.147073536,East,Consumer,Furniture,Tables,154.43,13,0.0,125.77
ORD-00844,2022-09-09 10:16:37.698849424,Central,Corporate,Office Supplies,Binders,28.21,7,0.0,11.92
ORD-00845,2022-09-10 03:48:21.250625312,Central,Consumer,Furniture,Bookcases,10.31,12,0.15,55.84
ORD-00846,2022-09-10 21:20:04.802401200,East,Home Office,Office Supplies,Paper,353.28,6,0.2,-109.6
ORD-00847,2022-09-11 14:51:48.354177088,East,Corporate,Technology,Computers,269.33,10,0.0,-33.68
ORD-00848,2022-09-12 08:23:31.905952976,South,Corporate,Technology,Accessories,53.22,5,0.1,29.25
ORD-00849,2022-09-13 01:55:15.457728864,South,Corporate,Technology,Computers,165.94,7,0.1,60.01
ORD-00850,2022-09-13 19:26:59.009504752,South,Home Office,Furniture,Furnishings,69.75,11,0.0,318.12
ORD-00851,2022-09-14 12:58:42.561280640,Central,Corporate,Technology,Accessories,82.02,6,0.0,11.81
ORD-00852,2022-09-15 06:30:26.113056528,Central,Consumer,Furniture,Chairs,101.05,10,0.0,-87.66
ORD-00853,2022-09-16 00:02:09.664832416,South,Consumer,Technology,Phones,50.61,2,0.2,220.25
ORD-00854,2022-09-16 17:33:53.216608304,Central,Corporate,Technology,Phones,62.8,13,0.2,157.88
ORD-00855,2022-09-17 11:05:36.768384192,Central,Corporate,Furniture,Chairs,64.97,13,0.15,-65.65
ORD-00856,2022-09-18 04:37:20.320160080,East,Home Office,Furniture,Tables,246.52,13,0.1,96.53
ORD-00857,2022-09-18 22:09:03.871935968,East,Home Office,Technology,Computers,5.32,3,0.0,133.52
ORD-00858,2022-09-19 15:40:47.423711856,Central,Home Office,Furniture,Chairs,112.94,2,0.2,66.38
ORD-00859,2022-09-20 09:12:30.975487744,South,Corporate,Technology,Phones,40.24,12,0.0,82.58
ORD-00860,2022-09-21 02:44:14.527263632,West,Home Office,Furniture,Chairs,42.02,3,0.0,-13.23
ORD-00861,2022-09-21 20:15:58.079039520,South,Home Office,Office Supplies,Binders,78.98,1,0.0,100.38
ORD-00862,2022-09-22 13:47:41.630815408,West,Consumer,Office Supplies,Paper,145.88,8,0.3,0.86
ORD-00863,2022-09-23 07:19:25.182591296,South,Home Office,Office Supplies,Paper,114.74,6,0.2,-214.54
ORD-00864,2022-09-24 00:51:08.734367184,East,Consumer,Office Supplies,Envelopes,41.39,13,0.2,69.63
ORD-00865,2022-09-24 18:22:52.286143072,Central,Consumer,Office Supplies,Envelopes,352.85,2,0.0,-117.59
ORD-00866,2022-09-25 11:54:35.837918960,Central,Home Office,Technology,Phones,50.24,8,0.2,151.35
ORD-00867,2022-09-26 05:26:19.389694848,East,Consumer,Office Supplies,Art,61.46,6,0.3,-63.08
ORD-00868,2022-09-26 22:58:02.941470736,West,Corporate,Office Supplies,Paper,208.8,7,0.0,-195.3
ORD-00869,2022-09-27 16:29:46.493246624,West,Corporate,Office Supplies,Envelopes,217.99,11,0.0,-126.93
ORD-00870,2022-09-28 10:01:30.045022512,West,Home Office,Office Supplies,Art,71.23,1,0.15,45.85
ORD-00871,2022-09-29 03:33:13.596798400,East,Corporate,Furniture,Bookcases,4.38,7,0.1,68.65
ORD-00872,2022-09-29 21:04:57.148574288,West,Consumer,Technology,Phones,51.29,3,0.0,-91.26
ORD-00873,2022-09-30 14:36:40.700350176,East,Corporate,Office Supplies,Envelopes,180.24,11,0.15,-57.24
ORD-00874,2022-10-01 08:08:24.252126064,South,Home Office,Office Supplies,Envelopes,339.11,12,0.0,49.19
ORD-00875,2022-10-02 01:40:07.803901952,South,Home Office,Office Supplies,Art,134.94,8,0.1,147.22
ORD-00876,2022-10-02 19:11:51.355677840,East,Consumer,Technology,Phones,83.53,6,0.0,-71.01
ORD-00877,2022-10-03 12:43:34.907453728,Central,Home Office,Furniture,Tables,2325.88,4,0.3,87.92
ORD-00878,2022-10-04 06:15:18.459229616,South,Corporate,Technology,Computers,94.92,11,0.0,-123.87
ORD-00879,2022-10-04 23:47:02.011005504,West,Home Office,Furniture,Furnishings,309.41,8,0.15,81.59
ORD-00880,2022-10-05 17:18:45.562781392,East,Consumer,Office Supplies,Binders,29.9,9,0.0,125.58
ORD-00881,2022-10-06 10:50:29.114557280,West,Home Office,Office Supplies,Envelopes,40.12,10,0.0,102.42
ORD-00882,2022-10-07 04:22:12.666333168,West,Corporate,Technology,Copiers,322.72,2,0.2,149.44
ORD-00883,2022-10-07 21:53:56.218109056,Central,Consumer,Technology,Copiers,519.82,6,0.0,142.77
ORD-00884,2022-10-08 15:25:39.769884944,West,Corporate,Furniture,Tables,92.98,5,0.0,234.69
ORD-00885,2022-10-09 08:57:23.321660832,Central,Consumer,Furniture,Furnishings,16.15,5,0.0,60.86
ORD-00886,2022-10-10 02:29:06.873436720,South,Home Office,Technology,Accessories,121.38,10,0.3,234.99
ORD-00887,2022-10-10 20:00:50.425212608,East,Consumer,Furniture,Chairs,186.29,11,0.2,-44.41
ORD-00888,2022-10-11 13:32:33.976988496,West,Consumer,Technology,Phones,167.1,3,0.2,29.47
ORD-00889,2022-10-12 07:04:17.528764384,East,Home Office,Furniture,Furnishings,75.48,12,0.0,38.5
ORD-00890,2022-10-13 00:36:01.080540272,West,Corporate,Technology,Phones,123.54,8,0.3,-54.28
ORD-00891,2022-10-13 18:07:44.632316160,East,Home Office,Technology,Computers,60.36,8,0.2,-186.07
ORD-00892,2022-10-14 11:39:28.184092048,West,Consumer,Technology,Computers,39.09,12,0.1,136.93
ORD-00893,2022-10-15 05:11:11.735867936,West,Home Office,Furniture,Chairs,367.53,5,0.0,-42.99
ORD-00894,2022-10-15 22:42:55.287643824,West,Consumer,Furniture,Tables,166.89,8,0.1,9.92
ORD-00895,2022-10-16 16:14:38.839419712,West,Home Office,Furniture,Chairs,123.86,10,0.15,208.46
ORD-00896,2022-10-17 09:46:22.391195600,West,Home Office,Technology,Phones,80.76,8,0.1,107.21
ORD-00897,2022-10-18 03:18:05.942971488,West,Corporate,Furniture,Chairs,119.56,3,0.3,224.02
ORD-00898,2022-10-18 20:49:49.494747376,West,Consumer,Furniture,Furnishings,179.9,2,0.0,62.05
ORD-00899,2022-10-19 14:21:33.046523264,West,Corporate,Technology,Phones,1181.36,9,0.2,105.55
ORD-00900,2022-10-20 07:53:16.598299152,West,Consumer,Office Supplies,Envelopes,325.53,2,0.3,25.93
ORD-00901,2022-10-21 01:25:00.150075040,East,Home Office,Technology,Phones,66.71,9,0.2,-34.87
ORD-00902,2022-10-21 18:56:43.701850928,Central,Consumer,Furniture,Chairs,67.56,4,0.0,105.18
ORD-00903,2022-10-22 12:28:27.253626816,West,Corporate,Technology,Phones,56.04,12,0.2,6.41
ORD-00904,2022-10-23 06:00:10.805402704,Central,Corporate,Office Supplies,Binders,116.67,13,0.1,114.45
ORD-00905,2022-10-23 23:31:54.357178592,West,Corporate,Technology,Copiers,55.98,2,0.15,-7.05
ORD-00906,2022-10-24 17:03:37.908954480,West,Consumer,Furniture,Furnishings,262.38,10,0.0,32.46
ORD-00907,2022-10-25 10:35:21.460730368,East,Corporate,Office Supplies,Paper,6.22,1,0.0,40.47
ORD-00908,2022-10-26 04:07:05.012506256,South,Corporate,Furniture,Chairs,282.08,4,0.1,157.7
ORD-00909,2022-10-26 21:38:48.564282144,South,Corporate,Office Supplies,Binders,206.53,9,0.3,7.57
ORD-00910,2022-10-27 15:10:32.116058032,East,Home Office,Office Supplies,Binders,675.39,12,0.1,168.7
ORD-00911,2022-10-28 08:42:15.667833920,Central,Home Office,Technology,Computers,425.02,9,0.1,-40.49
ORD-00912,2022-10-29 02:13:59.219609808,South,Consumer,Technology,Copiers,65.34,4,0.0,76.99
ORD-00913,2022-10-29 19:45:42.771385696,East,Consumer,Furniture,Furnishings,371.35,9,0.0,-18.76
ORD-00914,2022-10-30 13:17:26.323161584,East,Corporate,Technology,Copiers,121.31,12,0.2,161.57
ORD-00915,2022-10-31 06:49:09.874937472,South,Home Office,Technology,Phones,14.57,6,0.2,-31.87
ORD-00916,2022-11-01 00:20:53.426713360,Central,Corporate,Office Supplies,Envelopes,179.58,1,0.3,-21.67
ORD-00917,2022-11-01 17:52:36.978489248,East,Corporate,Technology,Accessories,70.17,10,0.15,-75.63
ORD-00918,2022-11-02 11:24:20.530265136,West,Home Office,Office Supplies,Art,148.45,13,0.3,60.3
ORD-00919,2022-11-03 04:56:04.082041024,Central,Home Office,Office Supplies,Binders,1076.79,6,0.0,109.1
ORD-00920,2022-11-03 22:27:47.633816912,Central,Home Office,Office Supplies,Envelopes,194.37,9,0.2,98.31
ORD-00921,2022-11-04 15:59:31.185592800,South,Consumer,Furniture,Bookcases,43.78,13,0.15,35.58
ORD-00922,2022-11-05 09:31:14.737368688,South,Consumer,Furniture,Tables,472.15,2,0.3,-16.05
ORD-00923,2022-11-06 03:02:58.289144576,West,Corporate,Furniture,Furnishings,229.3,6,0.15,22.13
ORD-00924,2022-11-06 20:34:41.840920464,East,Consumer,Office Supplies,Paper,38.01,2,0.1,25.95
ORD-00925,2022-11-07 14:06:25.392696352,South,Home Office,Furniture,Bookcases,21.6,4,0.0,75.26
ORD-00926,2022-11-08 07:38:08.944472240,South,Home Office,Furniture,Chairs,45.93,8,0.1,68.39
ORD-00927,2022-11-09 01:09:52.496248128,Central,Consumer,Technology,Copiers,404.87,13,0.0,223.97
ORD-00928,2022-11-09 18:41:36.048024016,South,Corporate,Furniture,Bookcases,103.35,7,0.2,53.96
ORD-00929,2022-11-10 12:13:19.599799904,South,Corporate,Furniture,Furnishings,163.59,11,0.15,86.08
ORD-00930,2022-11-11 05:45:03.151575792,South,Consumer,Office Supplies,Paper,29.78,12,0.3,57.15
ORD-00931,2022-11-11 23:16:46.703351680,South,Corporate,Office Supplies,Art,418.16,13,0.0,17.33
ORD-00932,2022-11-12 16:48:30.255127568,Central,Corporate,Office Supplies,Paper,13.22,9,0.3,85.41
ORD-00933,2022-11-13 10:20:13.806903456,West,Corporate,Office Supplies,Envelopes,67.6,7,0.2,7.93
ORD-00934,2022-11-14 03:51:57.358679344,West,Home Office,Office Supplies,Envelopes,245.22,1,0.15,44.18
ORD-00935,2022-11-14 21:23:40.910455232,East,Home Office,Office Supplies,Paper,38.58,2,0.15,165.93
ORD-00936,2022-11-15 14:55:24.462231120,South,Consumer,Furniture,Bookcases,310.12,6,0.1,1.46
ORD-00937,2022-11-16 08:27:08.014007008,Central,Home Office,Office Supplies,Paper,52.3,7,0.0,88.73
ORD-00938,2022-11-17 01:58:51.565782896,East,Corporate,Office Supplies,Envelopes,34.08,3,0.0,-198.13
ORD-00939,2022-11-17 19:30:35.117558784,East,Home Office,Technology,Phones,694.91,9,0.2,31.47
ORD-00940,2022-11-18 13:02:18.669334672,West,Consumer,Furniture,Furnishings,178.52,13,0.15,0.79
ORD-00941,2022-11-19 06:34:02.221110560,Central,Home Office,Furniture,Chairs,276.67,7,0.0,62.03
ORD-00942,2022-11-20 00:05:45.772886448,Central,Corporate,Furniture,Bookcases,503.63,6,0.0,26.38
ORD-00943,2022-11-20 17:37:29.324662336,Central,Corporate,Office Supplies,Art,6.4,13,0.3,64.15
ORD-00944,2022-11-21 11:09:12.876438224,West,Consumer,Office Supplies,Paper,317.9,6,0.2,12.13
ORD-00945,2022-11-22 04:40:56.428214112,West,Home Office,Office Supplies,Paper,59.55,1,0.1,88.63
ORD-00946,2022-11-22 22:12:39.979990000,West,Home Office,Technology,Accessories,69.75,13,0.3,-121.46
ORD-00947,2022-11-23 15:44:23.531765888,West,Home Office,Office Supplies,Envelopes,250.87,5,0.3,61.14
ORD-00948,2022-11-24 09:16:07.083541776,West,Corporate,Technology,Accessories,96.0,10,0.0,-43.71
ORD-00949,2022-11-25 02:47:50.635317664,South,Consumer,Furniture,Furnishings,302.91,3,0.0,166.79
ORD-00950,2022-11-25 20:19:34.187093552,South,Home Office,Office Supplies,Paper,141.31,7,0.0,-45.32
ORD-00951,2022-11-26 13:51:17.738869432,Central,Corporate,Technology,Phones,181.61,10,0.0,149.52
ORD-00952,2022-11-27 07:23:01.290645320,East,Corporate,Technology,Copiers,82.41,3,0.15,48.85
ORD-00953,2022-11-28 00:54:44.842421208,Central,Corporate,Office Supplies,Paper,41.35,5,0.0,-132.88
ORD-00954,2022-11-28 18:26:28.394197096,East,Home Office,Furniture,Furnishings,61.05,7,0.0,-37.63
ORD-00955,2022-11-29 11:58:11.945972984,West,Home Office,Furniture,Tables,131.19,3,0.15,134.78
ORD-00956,2022-11-30 05:29:55.497748872,East,Home Office,Furniture,Bookcases,1345.72,13,0.0,129.1
ORD-00957,2022-11-30 23:01:39.049524760,Central,Home Office,Technology,Computers,868.08,13,0.15,-79.94
ORD-00958,2022-12-01 16:33:22.601300648,Central,Home Office,Technology,Copiers,67.76,10,0.0,206.29
ORD-00959,2022-12-02 10:05:06.153076536,East,Home Office,Technology,Accessories,159.54,2,0.3,47.54
ORD-00960,2022-12-03 03:36:49.704852424,South,Home Office,Technology,Copiers,105.08,6,0.2,138.48
ORD-00961,2022-12-03 21:08:33.256628312,West,Home Office,Furniture,Bookcases,173.52,8,0.2,-71.18
ORD-00962,2022-12-04 14:40:16.808404200,West,Home Office,Office Supplies,Art,202.49,4,0.0,4.41
ORD-00963,2022-12-05 08:12:00.360180088,Central,Corporate,Technology,Accessories,279.5,9,0.3,91.59
ORD-00964,2022-12-06 01:43:43.911955976,South,Home Office,Technology,Accessories,4.57,12,0.0,18.68
ORD-00965,2022-12-06 19:15:27.463731864,East,Consumer,Furniture,Furnishings,230.4,12,0.1,-242.08
ORD-00966,2022-12-07 12:47:11.015507752,West,Corporate,Office Supplies,Art,91.95,8,0.15,30.92
ORD-00967,2022-12-08 06:18:54.567283640,South,Home Office,Office Supplies,Art,63.69,7,0.3,-146.47
ORD-00968,2022-12-08 23:50:38.119059528,West,Consumer,Furniture,Tables,384.95,7,0.0,-57.07
